username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
JnrMaisudan,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:59,[],23284,0,Am Abba:: Let's commit the perfect crime. I steal your heart and you steal mine. Buy u a blunt,Cloud9,367,3899,2012-01-09 20:46:33
RwamparaBoy1,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:33:59,['MUNTOT'],93,0,Mak graduate- Manu diehard. Manager Thaddy Investment Ltd Mbra,"Mbarara City, Uganda",1258,1050,2020-03-30 09:17:00
mhr10__,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:59,[],23284,0,#mufc #inolewetrust,Old Trafford,127,9678,2017-03-17 13:56:47
BillyPlowman17,Only just turned the tv on and see United have a penalty. Some things never change #MUNTOT,2020-10-04 15:33:59,['MUNTOT'],0,0,South Stand STH,United Kingdom,125,5445,2017-05-27 09:42:54
johnola668,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:33:59,"['MUNTOT', 'CuppyMUFC']",1240,0,I’m the son of the most high with a splash of originality,,441,2767,2015-07-04 18:24:28
MrBayKay,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:58,[],23284,0,God First |Manchester United|,"London, England",271,24830,2010-05-20 11:25:14
nymetsfan5729,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",1828,0,Professional Retweeter || Future Baseball Lifer || #LetTheKidsPlay || #LFGM🍎,,306,134583,2013-07-14 17:02:36
Emperor_Sels,Penalty Nation🙌🏾 #MUFC we move,2020-10-04 15:33:58,['MUFC'],0,1,Proud BhimNative||LabTechnologist||Crazy4ManchesterUnited♥️,"Kumasi, Ghana",4859,21114,2012-01-26 04:35:39
Rafixxy,Sanchez had fouled Martial. Fernandes steps up and scores. 1-0 #MUNTOT,2020-10-04 15:33:58,['MUNTOT'],3,0,You are my family. #Laundry #MUFC,"Don't Count On Others, They'll Fail You Miserably.",328,4609,2020-06-05 06:39:52
theamericandesi,That's technically two penalties awarded in one minute of PL football across our last two games and I absolutely love it. #MUFC #MUNTOT,2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",0,0,Angeliño/Bombayite in New York. Indian-American. Left-wing. Irrational sports nut. I pretend I can write well. And I'll rant about anything. He/him/his.,"New York, USA",551,15365,2009-08-13 04:28:21
1real_stunna,Lmao Penchester United had this penalty even before kickoff. #MUNTOT,2020-10-04 15:33:58,['MUNTOT'],2,6,Spurs🕊,Hell’s Kitchen,4878,29384,2020-05-14 10:19:24
moreblessing90,Openly goal #MUNTOT,2020-10-04 15:33:58,['MUNTOT'],0,0,"Time wait for nobody, lover of sport ⚽⚽Manchester United is the team and lover of good  music 🎶","Lagos, Nigeria ",431,1084,2020-05-30 09:08:25
izvzie,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",1828,0,"music in motion, love and devotion",🏴󠁧󠁢󠁥󠁮󠁧󠁿 / 🇮🇪 ,365,39192,2015-10-25 14:56:45
Kolaitd,Lloris tried to fool Bruno that he was gonna go right then tried shifting to the left #MUNTOT,2020-10-04 15:33:58,['MUNTOT'],0,0,,,8865,14492,2009-05-19 11:07:52
JustinC27,I see they decidedly to give the penalty in the beginning this time. #MUNTOT,2020-10-04 15:33:58,['MUNTOT'],0,0,"I don’t fix incorrect tweets.            Cause my life is dope, and I do dope shit. Yeezus","Las Vegas, NV",1390,13830,2011-01-10 17:01:40
Bahati2_,Penalt so early #MUNTOT,2020-10-04 15:33:58,['MUNTOT'],0,0,"Je suis l'élu || c'est moi, pas une parodie ||un fier Kenyan; ensemble nous brillons || francophone avec l'aimable autorisation de google 😁",.,241,1738,2020-09-22 17:46:44
HaydenKesselhof,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",1828,0,"Account Executive with the Jacksonville Icemen, #Swoop #DTWD. Thoughts and opinions are my own 🌴","Jacksonville Beach, FL",673,18821,2010-06-09 20:40:04
glizzevans,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",1828,0,"Too playa
Choppa chop",projectz,811,4106,2018-09-23 05:41:49
Leo_IsMyName,Thanks ref.. good start for United 😁 #MUNTOT,2020-10-04 15:33:58,['MUNTOT'],0,0,"I'm a work in progress. Family over everything. Husband to be. Father to be. Millionaire to be. Huge rugby, cricket and soccer fan. Man United and Kaizer Chiefs","Johannesburg, South Africa",465,7441,2010-01-06 10:51:36
1996football,"YAAAAAA  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/Ddd7NUHgYC",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",30,0,#mufc,manchester,168,16557,2013-09-03 00:24:12
Timo_Utd,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",1828,0,You came all this way to learn something about a stranger? Allow me to disappoint you.,A Pretty Female's Friendzone,4623,156508,2011-03-02 06:23:22
_brianseraph,"2' - You cannot write it. After all the penalty comments from José Mourinho, #mufc open the scoring from the spot #mulive https://t.co/b713JsiIKv",2020-10-04 15:33:58,"['mufc', 'mulive']",123,0,"👻💀If you can't blow them away with your brilliance, baffle them with your bullshit.😎👽#GlazersOut🔰","Nairobi, Kenya",1533,30586,2013-04-15 11:27:10
francessss03,Alex Telles to #mufc is a done deal. The clubs have reached an agreement for €20m. He will have his medical tonight #mulive [@SkySportNewsHD],2020-10-04 15:33:58,"['mufc', 'mulive']",2817,0,,,54,1845,2018-03-21 18:59:44
francessss03,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:58,[],23284,0,,,54,1845,2018-03-21 18:59:44
abdiwahabmaalim,"Bruno Scores Penalty For United To Dominate Spurs 1-0.
#MUNTOT",2020-10-04 15:33:58,['MUNTOT'],0,0,LFC,Nairobi,778,709,2011-05-02 03:00:40
ross936,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",1828,0,Support MUFC/BuryFC/ sports mad Football/Tennis/Boxing Andy many others.Massive only fools and horses fan,"Bury, England",327,29769,2012-12-25 21:42:23
PedroASirtoli,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:33:58,"['MUFC', 'THFC']",433,0,rules don't stop me,"Cuiabá, Brasil",740,12686,2010-10-07 18:37:29
PsailaDamian,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:58,[],23284,0,🇦🇺🇲🇹,australia,149,3015,2014-08-19 07:21:03
ShadrackWasike7,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",1828,0,shadrack,,0,5,2020-09-26 07:38:18
ohemaadufiegh,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:33:58,"['MUFC', 'MUNTOT']",262,0,"Manchester United Football club
#exo #chanbaek #baekhyun #chanyeol #찬열 #백현이 #엑소 #찬백","Kumasi, Ghana",1355,189648,2016-01-16 15:44:13
BritishFootball,"3 - Goal for Man Utd. Fernandes from the spot.

🔴 #MUFC 1-0 #THFC ⚪",2020-10-04 15:33:58,"['MUFC', 'THFC']",135,0,"Foto, video, curiosità e notizie sul mondo del football d'oltremanica. La passione, qui, è l'unica cosa che conta.",,18906,49087,2012-04-24 16:09:33
anthony_mbuthia,"Penalty fc with the usual
#MUNTOT",2020-10-04 15:33:58,['MUNTOT'],0,0,"Your next billionaire.. 
GOAT ka Ronaldo na Messi",,1106,4966,2012-05-17 11:26:52
AyebareCaroline,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",1828,0,I only stand for the truth,"Kampala, Uganda",248,65,2020-06-23 17:19:44
manutdol,"2' - You cannot write it. After all the penalty comments from José Mourinho, #mufc open the scoring from the spot #mulive https://t.co/b713JsiIKv",2020-10-04 15:33:57,"['mufc', 'mulive']",123,0,Football Fanatic⚽ | Manchester United,"Linköping, Sverige",211,4616,2010-04-09 12:07:21
Only1Ohis,"🚨 Here's how we line up to take on Spurs this afternoon! 📋

#MUFC #MUNTOT",2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",4656,0,Cruise | serial entrepreneur | lowkey chop life | fashion enthusiast | Dm for ads and promotions,"Abuja, Nigeria",26943,104259,2018-05-12 20:00:23
Abdulsamad_5,"That was quick 
1-0
#MUNTOT",2020-10-04 15:33:57,['MUNTOT'],0,0,Philanthropist..بأبي أنت و أمي يا رسول لله♥ROAD TO JANNAH♥BORN TO WORSHIP AND LOVE ALLAH(28/4/2020😔💔),,2043,52696,2014-06-05 18:14:05
luqqyzlhkm,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:57,[],23284,0,rose,40300 - 87000,262,23755,2011-06-13 09:37:42
gxbgol,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",1828,0,"ᴄʀғ, ᴍᴜғᴄ ʏ ʀᴍᴄғ | @neymxrjz 💖",077 • regina,1517,47824,2015-01-30 15:40:40
ibenobr,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:33:57,['MUNTOT'],711,0,socks and sliders,NI,32,551,2020-08-03 21:05:21
WilliamMwangi,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",1828,0,Mamba Mentality,Around the World,904,47053,2009-08-08 20:12:35
SHAYAH_B,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:57,[],23284,0,I Łove this Game. 🇺🇬,,77,6715,2012-11-05 18:53:26
official_VAR_,"BRUNO FERNANDES DOES IT AGAIN ⚽️

#MUNTOT https://t.co/Ul1ByCygss",2020-10-04 15:33:57,['MUNTOT'],304,0,👀💯,Everywhere ,2946,533,2020-03-30 09:18:07
roshcraash_,"penalty in 27 seconds 
#MUNTOT",2020-10-04 15:33:57,['MUNTOT'],0,0,be the frodo to your sam! 🌾,"Kozhikode, India",33,175,2019-11-08 17:02:23
H4RRYKH4N,What a start 👏 didn't see that coming #MUFC #MUNTOT,2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",0,0,,,43,2183,2018-11-05 22:53:47
tinumore,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",1828,0,,"abuja, nigeria",266,4653,2011-12-30 04:46:02
The_nabla,If Man Utd wins Tottenham I will give everyone that retweets this $10 #MUNTOT,2020-10-04 15:33:57,['MUNTOT'],948,0,•Sportsman | Deep Thinker | Realist | Jerk | Weirdo |Blue is the colour though 💙•,"Lagos, Nigeria",2681,33963,2018-01-11 19:51:42
KayfabeDiaries,Lmao. Penalty in the first minute. I can almost see Jose Mourinho hoping Sanchez would run off the field to the loo. Another Sanchez howler at OT for Mourinho 🤦🏻‍♂️ #MUFC #MUNTOT #THFC,2020-10-04 15:33:57,"['MUFC', 'MUNTOT', 'THFC']",0,0,Combat Sports Journalist/Project Manager/investment guru. Combat sports writer for @thescrapnews and @AllAccessMMA247 Enquiries: akkigannavarapu@gmail.com,"Hyderabad, India",607,25042,2009-08-04 04:29:44
o_batista7,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",1828,0,U-19,1906,209,14875,2019-11-13 13:44:02
_efpac,Penalty. 29 seconds. Bruno. #MUNTOT,2020-10-04 15:33:57,['MUNTOT'],0,0,"An Economics & Mathematics teacher, a Chelsea FC fan & administrator of Focal Sports on Facebook. Ziyech is my guy! Christ & Sports","Accra, Ghana",364,7019,2012-05-10 06:44:03
WayneRodriguez,29 seconds #MUNTOT,2020-10-04 15:33:57,['MUNTOT'],0,0,"Jesus (Catholic), Advertising, Tech, DC, Marvel, Star Wars, LOTR, HP, Raptors, Real Madrid and Manchester United.","Toronto, Ontario",416,5406,2010-04-12 12:23:05
manutd_om,Great piece of work between Bruno Fernandes and Anthony Martial. Fernandes steps up and puts Manchester United in the front early in the game. #MUFC,2020-10-04 15:33:57,[],2,0,,,735,9134,2017-07-09 00:12:25
NicBaker20,“PENdemic” continues... #MUNTOT,2020-10-04 15:33:57,['MUNTOT'],0,0,"Tottenham, Golf, Madrid in that order.","Brighton, England",18,321,2018-08-20 06:22:38
IamSoumoy,"1-0
Bruno
Rare early goal from United
#MUNTOT",2020-10-04 15:33:57,['MUNTOT'],0,0,"27, @ManUtd  is My Heaven, #GGMU,  #PS4,  #FifaManiac",INDIA,756,4173,2011-03-24 11:24:29
li_jafar,1-0 up united #MUNTOT,2020-10-04 15:33:57,['MUNTOT'],0,1,when you get old you will regret two things for what you did wrong and for what you miss. It will hurt less where you went wrong than what you missed.🤔🤔😒,,59,92,2019-11-01 08:32:23
Paulo_Mbugua,1-0 United Bruno does not miss! #MUNTOT #mufc https://t.co/KzBnFHfi42,2020-10-04 15:33:57,"['MUNTOT', 'mufc']",254,0,||God Over Everything|| *_* || ||,"Nairobi, Kenya",1546,96573,2013-03-20 13:06:52
ScottGunner1,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:33:57,"['MUFC', 'THFC']",433,0,spurs fan,wickford Essex,116,19405,2014-12-22 15:02:19
BernardoA_10,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:57,"['MUFC', 'MUNTOT']",1828,0,"SCE🏐#10 / ESML📚




ig: bernardo.amorim10  @Sporting_CP 🦁💚","Espinho, Portugal",493,21831,2016-06-29 18:48:30
jamlick__,Penalty FC we are up and about in dis place una #MUNTOT,2020-10-04 15:33:57,['MUNTOT'],0,0,"Music, Movies & Digital media.","Nairobi, Kenya",25288,126601,2013-09-19 14:30:22
JermaineHousen_,"BRUNO FERNANDES DOES IT AGAIN ⚽️

#MUNTOT https://t.co/Ul1ByCygss",2020-10-04 15:33:57,['MUNTOT'],304,0,"#Destiny Fan
GT: MrUnruly JC
PSN: Mrunruly_JC
Discord: Mrunruly JC (#0430)
Hala Madrid ⚽️
PENChester/VARChester United ⚽️","Newark, DE",612,30159,2013-01-22 15:11:53
abuhussain1998,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,🇧🇩| Cardiff | #MUFC 🔴 | IG: abuhussain98,"Cardiff, Wales",166,7957,2014-03-03 20:29:03
Luqmannnn__,#mufc will have ‘one final push’ at signing Jadon Sancho before the deadline closes [@sampilger],2020-10-04 15:33:56,['mufc'],52,0,#GGMU,"Manchester, England",563,112074,2012-02-01 13:25:57
illerii4,"another, another penalty 
Peter Drury 😂😂
#MUNTOT",2020-10-04 15:33:56,['MUNTOT'],0,1,Live || Love || Learn,,1129,2643,2019-02-05 07:27:05
Rausyanfikr__,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:33:56,[],23284,0,🇲🇾,Malaysia,5,3014,2018-05-26 04:45:28
aizosamaki,"GOAL Man Utd 1-0 Spurs (2 mins)

Bruno Fernandes steps up and scores after Anthony Martial was tripped in the box by Davinson Sanchez 

#MUNTOT",2020-10-04 15:33:56,[],280,0,"I have standards,they are low,but i have them.Son of the Most High. Too much to gain to lose.",kenya,894,90843,2011-03-16 07:46:27
PresshoodTv,"Manchester United vs Tottenham Hotspur LIVE HD #MUNTOT #Livestream 

*Turn off precise location to watch 

(Follow @PresshoodTv and turn notifications on for all matches)

https://t.co/etVpR30r4L",2020-10-04 15:33:56,"['MUNTOT', 'Livestream']",0,4,"Online Social Media TV, we grow Business And Brands And Also Take Advertisements —Retweets, Likes ≠ Endorsements",Ghana,703,174,2020-07-07 10:42:50
KindleNChill,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,"Dancing, Literature, Opera, Coffee, Wine and Coffee",Nicaragua,302,11289,2011-09-21 20:23:20
CallMeUnclePaul,"Shock as home side awarded penalty at Old Trafford. Fairly clear cut, to be fair. #MUNTOT https://t.co/cbSLuYLjyB",2020-10-04 15:33:56,['MUNTOT'],0,0,"Journalist for @GlobalsNewsroom, @CapitalMidsNews, @HeartMidsNews, @SmoothRadio, @LBC, @LBCNews. Got a story? Email paul.bradbury@global.com",,453,26871,2011-03-31 18:57:15
j_coey7,30 seconds to get a penalty 🤣 #MUNTOT,2020-10-04 15:33:56,['MUNTOT'],0,0,Imps ⚽️,,94,6625,2019-03-10 12:24:08
SirCalcio,"2' - You cannot write it. After all the penalty comments from José Mourinho, #mufc open the scoring from the spot #mulive https://t.co/b713JsiIKv",2020-10-04 15:33:56,"['mufc', 'mulive']",123,0,...ManUtd 4 Life!!!,,167,19826,2013-12-21 04:51:36
liam_mew4417,#MUNTOT line ups. https://t.co/LIgY1Aeaoe,2020-10-04 15:33:56,['MUNTOT'],4,0,,,162,4034,2011-10-16 00:14:13
wetforEPL,"Should I really be amused at the fact that we're leading at 1' through a penalty, OH MY GODDD
#MUNTOT #ManchesterUnited #EPL",2020-10-04 15:33:56,"['MUNTOT', 'ManchesterUnited', 'EPL']",0,0,"what can I say, glory glory man United!",,2,33,2020-10-03 16:00:41
_adamhillman,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,Football reporter for @dosports | Public Relations Major at Syracuse | GGMU,"Centreville, VA",179,874,2018-09-08 05:42:09
JMorenoP_,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,Ingeniero en electrónica y telecomunicaciones ESPOL || Baterista || Manchester United,Guayaquil - Ecuador,219,17729,2010-10-19 00:31:09
Justin7451163,Yesssssssssss Bruno get in you beauty 1-0 and he scores yet again from the spot ❤️🖤🤍 #MUFC #ManchesterUnited,2020-10-04 15:33:56,"['MUFC', 'ManchesterUnited']",0,0,living my best life video gamer college student and soccer fan supporting Columbus crew 💛🖤and Manchester United❤️🖤,,116,5280,2014-09-18 18:49:20
IamKingsleyOgar,"Early strike for the Reds!
Bruno hits the net from the spot.
Manutf 1:0 TOT
#MUNTOT",2020-10-04 15:33:56,['MUNTOT'],0,0,"Sports Analyst @917wavefm. Media Manager @TheTslounge
Economist. Farmer. Insurance Broker @Boffbrokers. CV Review. Christian @Manutd.
📧: kingsleyogar@yahoo.com","Port Harcourt, Nigeria",6778,27099,2011-02-08 08:33:55
swizzkamar,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,they say you can't stop what you can't see👀am what you can't see👁️👀👁️‍🗨️,somewhere on earth,2467,2162,2018-06-02 14:47:15
MCVic2x,Bruno and Penalties is a match made in heaven. Pendemic 😍😍😍#MUNTOT,2020-10-04 15:33:56,['MUNTOT'],0,0,Never defined by my mistakes...,"Lethbridge, Ab",549,15890,2016-08-18 20:56:12
Jfowler2812,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,👽Jacob 👽,"England, United Kingdom",1570,4558,2015-12-25 11:54:07
ollie_walker,Well played by Anthony Taylor getting our pen in nice and early before he forgets. #MUNTOT #MUFC #SuperSunday,2020-10-04 15:33:56,"['MUNTOT', 'MUFC', 'SuperSunday']",0,0,"If my tweets were a Venn diagram there would be a circle for sports, a circle for moaning and a significant overlap. @manutd season ticket holder. #MUFC",Leeds/Manchester/Normanton,171,12296,2009-07-07 15:39:09
dshruti97,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,Hi! :),India,610,22007,2014-09-13 18:28:13
mari_ahx,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,🇦🇱🇽🇰• Based in Finland & Norway,Vaasa/Oslo,182,1488,2020-03-16 18:13:30
Xionne_,"Goal - FERNANDES
Assist - MARTIAL

Man Utd 1-0 Spurs (2 mins)

#MUNTOT #FPL",2020-10-04 15:33:56,"['MUNTOT', 'FPL']",280,0,God • Biochemistry • Music Production • @lfc • @OfficialFPL • @asa_official • @edsheeran • @sia • MESSI,"Some, People",5183,10047,2017-10-16 23:55:28
Khodie_M,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,"Old Trafford is home..... GGMU....  ⚽






Twin Mom 💖💖",OLD TRAFFORD,623,42564,2009-07-25 12:21:07
Kulz83,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:33:56,"['MUFC', 'MUNTOT']",1828,0,#MUFC #Patriots #Lakers - Do Not Take My Tweets Literally - Sarcasm is Lost On Most - so do not get triggered just chill n relax,,158,12931,2018-12-25 12:51:15
Chemiematzan,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:33:56,['MUNTOT'],93,0,𝒶 𝓂𝒶𝓃 𝓌𝒾𝓉𝒽 𝒽𝓊𝓈𝓉𝓁𝑒,Shaireen,613,9620,2017-01-29 03:55:41
Phil_Yo_Babe,"Vintage start to the game Penandez
#MUNTOT",2020-10-04 15:33:55,['MUNTOT'],0,0,"Founder @UnorthodoxHQ ||
Editor @Officialbog_UR","Accra, Ghana",10645,14981,2011-08-15 13:57:16
Ireneji_,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:33:55,['MUNTOT'],711,0,#ถวายชีวีชีวิตนี้ให้สุชาร์aomsushar harrypotter|สายดาร์ค..บ่นๆ|ถ้าฟอลคิดดีๆนะ(: |MUFC| Emma watson💙เบจูฮยอน💜#IRENE #Redvelvet #Jisoo💛#BLACKPINK #TWICE #JIHYO,"Bangkok, Thailand",200,326763,2012-02-19 12:54:50
