username,text,tweetcreatedts,hashtags,acctdesc,location,followers,totaltweets,usercreatedts,retweetcount
l0nglivehp,"Follow the game Live Online ⚽️
Chelsea VS Crystal Palace
🔴🔹🔸#تشَيلسي_كريستاّل_بالاَس #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/WpAZMGY59t  

🔝 Other devices
💻 https://t.co/WpAZMGY59t  

💟 Retweet ♻️ Like https://t.co/RlAj7awju5",2020-10-03 12:17:01,"['تشَيلسي_كريستاّل_بالاَس', 'تشيِلسي_كريستاَل']","I will not have you, in the course of a single evening, besmirching that name by behaving like a babbling, bumbling, band of baboons. Since 03/02/13.",Hogwarts,266,4287,2013-02-04 02:15:06,19
trending_medic,Credit to Crystal Palace though. They've made things difficult.,2020-10-03 12:17:00,[],"Conservative-Liberal//Medicine//Views are mine//For any enquiry, send a mail to lidocainemedic@gmail.com//check @xylocaine___ 's likes for my tweets","Lagos, Ogun, Nigeria",59050,185237,2017-03-25 14:55:40,0
king_meezy10,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:17:00,[],Huzzet?,South Africa,2221,151625,2013-11-01 15:39:44,587
darren006,"Chelsea vs Crystal Palace, live🔥

Updated link 

#CHECRY 

https://t.co/573kbWeNOO",2020-10-03 12:17:00,['CHECRY'],I'm still that cOOl guy. I rep #ThePrideOfLondon #Chelseafc   I follow back. ♥microbiologist,Somewhere,505,6581,2010-08-04 10:53:29,13
JuliBarbosa_,"Follow the game Live Online ⚽️
Chelsea VS Crystal Palace
🔴🔹🔸#تشَيلسي_كريستاّل_بالاَس #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/WpAZMGY59t  

🔝 Other devices
💻 https://t.co/WpAZMGY59t  

💟 Retweet ♻️ Like https://t.co/RlAj7awju5",2020-10-03 12:16:59,"['تشَيلسي_كريستاّل_بالاَس', 'تشيِلسي_كريستاَل']",de volta,Belém,161,2557,2012-07-02 19:04:06,19
contigopedrob,"Follow the game Live Online ⚽️
Chelsea VS Crystal Palace
🔴🔹🔸#تشَيلسي_كريستاّل_بالاَس #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/WpAZMGY59t  

🔝 Other devices
💻 https://t.co/WpAZMGY59t  

💟 Retweet ♻️ Like https://t.co/RlAj7awju5",2020-10-03 12:16:58,"['تشَيلسي_كريستاّل_بالاَس', 'تشيِلسي_كريستاَل']","scs, rio grande do sul.",,289,12752,2011-11-22 14:53:40,19
AddictedDelena,"Follow the game Live Online ⚽️
Chelsea VS Crystal Palace
🔴🔹🔸#تشَيلسي_كريستاّل_بالاَس #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/WpAZMGY59t  

🔝 Other devices
💻 https://t.co/WpAZMGY59t  

💟 Retweet ♻️ Like https://t.co/RlAj7awju5",2020-10-03 12:16:57,"['تشَيلسي_كريستاّل_بالاَس', 'تشيِلسي_كريستاَل']","Mas no final do dia, eu vou ser aquele que vai mantê-la viva - Damon Salvatore 
31/12/2012",,45,1219,2012-12-31 05:11:23,19
KobaRestartPics,"Follow the game Live Online ⚽️
Chelsea VS Crystal Palace
🔴🔹🔸#تشَيلسي_كريستاّل_بالاَس #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/WpAZMGY59t  

🔝 Other devices
💻 https://t.co/WpAZMGY59t  

💟 Retweet ♻️ Like https://t.co/RlAj7awju5",2020-10-03 12:16:56,"['تشَيلسي_كريستاّل_بالاَس', 'تشيِلسي_كريستاَل']",O teu sorriso me trás paz. que me ajuda quando tudo parecer não haver saída. Eu te amo @KobaRestart . Dona: @LembraFRestart | Mod.: @Restartense ♥,,65,311,2012-01-30 15:19:38,19
its_jimmers,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 12:16:51,[],2019 is my year for those heavy weights in the gym 👊🏽,United Kingdom,424,21290,2015-01-01 18:27:58,557
fernandesanand_,"Now go straight

     ♦ LIVE ♦

Live streaming Chelsea vs Crystal Palace

#تشيِلسي_كريستاَل

𝐌𝐀𝐓𝐂𝐇 ⤵️⤵️

The first link ✔️
https://t.co/aJc6kHAhoU 
⌘
The second link ✔️
https://t.co/aJc6kHAhoU 

♡Retweet🔃 + Like https://t.co/rb8HQaz24l",2020-10-03 12:16:50,['تشيِلسي_كريستاَل'],,,8,25,2016-01-07 06:26:26,0
moraisz23,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 12:16:48,[],1904🦅,Açores📍,211,2828,2014-07-28 19:02:28,557
Bunds_,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:16:48,[],Tom Brady lost a super bowl to a backup quarterback. University of Pittsburgh Alum. Pat Connaughton stan. @CPFC @Eagles,"Whitehall, PA",290,24457,2012-07-06 02:40:17,5570
Ballistix99,No commentary for Chelsea palace I can’t bare the pundit,2020-10-03 12:16:48,[],"Arsenal to the core, fast bikes, and two lovely daughters one lovely step daughter and a cool step son and married my soul mate and best friend on 25/11/17 !!!!",,5155,72960,2011-01-01 14:08:58,1
Adam_Palace,"Half time thoughts: Defensively really good, Ayew and Zaha need to get involved soon if we are getting anything out of this game Eze and Mitchell partnership looks immense #CPFC #CHECRY",2020-10-03 12:16:47,"['CPFC', 'CHECRY']",#CPFC ❤️💙,Selhurst park,951,8706,2014-04-19 12:53:15,0
KudaiAndRestart,"Follow the game Live Online ⚽️
Chelsea VS Crystal Palace
🔴🔹🔸#تشَيلسي_كريستاّل_بالاَس #تشيِلسي_كريستاَل            🔸🔹🔴

🔝 Mobile
📱  https://t.co/WpAZMGY59t  

🔝 Other devices
💻 https://t.co/WpAZMGY59t  

💟 Retweet ♻️ Like https://t.co/RlAj7awju5",2020-10-03 12:16:47,"['تشَيلسي_كريستاّل_بالاَس', 'تشيِلسي_كريستاَل']",,"Dallas,Texas",50,53,2011-03-15 18:00:50,19
mrJaymi,"@kinharris_CFC It's crazy Naa.. look at the way we are playing. I know crystal palace but wetin? 

#CHECRY",2020-10-03 12:16:46,['CHECRY'],"member of the most misunderstood clan. 

#TeamCancer #BlueArmy #CFC #Ktbffh","Lekki, Nigeria",2159,140585,2011-08-08 10:26:24,0
Noelito40,"For all the much hyped spending on attackers by the home side, Palace are blunting them very easily. #checry #bbcfootball",2020-10-03 12:16:43,"['checry', 'bbcfootball']",,"Valencia, Spain",32,5331,2009-09-26 04:06:47,0
TheJohnMario,"Havertz finds Werner in space on the left just inside the Palace box after a brilliant run, but the German's subsequent strike is straight at Guaita, who collects comfortably. 

🔵 0-0 🦅 [20'] #CHECRY",2020-10-03 12:16:42,[],"WHAT'S UP, EVERYBODY?! My name is John Mario and this is my Twitter account! Racism has to stop! Enough is Enough. #BlackLivesMatter",I'm in a country on Africa!,460,133400,2019-05-04 10:35:01,185
nadosh1155,"Watch Online

Watch Live streaming free

Chelsea vs Crystal Palace | Second half ⏱️

Links for live Stream ↓↓↓↓

Free live link- :: https://t.co/EbGuM7ygHc

live link--:: https://t.co/EbGuM7ygHc

Free live link- :: https://t.co/EbGuM7ygHc

#️⃣ #CHECRY

Like &amp; Retweet https://t.co/NY7pGdUTsW",2020-10-03 12:16:41,['CHECRY'],,,7,9,2015-12-29 12:46:56,0
ABDVRRAXAQ,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:16:40,[],Serial Entrepreneur,Lagos↔️Minna. Nigeria. ,3239,50402,2012-08-28 18:31:41,5570
DennisManiac,0-0 Chelsea vs palace first half KMFT,2020-10-03 12:16:39,[],🇯🇲,,3344,431786,2013-01-27 03:29:16,0
LARA_COYG,Come on Palace! #CHECRY,2020-10-03 12:16:34,['CHECRY'],,,184,272,2014-05-08 22:41:59,0
Gingerstiff,Kouyate actually better than all Crystal palace defenders,2020-10-03 12:16:34,[],Football with Figures,Lagos,4933,184410,2011-01-01 20:30:47,0
Ijachi79,"This Weekend

Chelsea vs Crystal Palace (Today) 
Man United vs Tottenham (Sunday) 
Barcelona vs Sevilla (Sunday) 
Juventus vs Napoli (Sunday) 
Itel Brand Launch El Classico (Monday 8pm)

Visa ban awaits anybody who attempts to rig especially the Man U/Spurs match.",2020-10-03 12:16:31,[],PHARMACIST,"Abuja, Nigeria",4312,35650,2011-05-09 16:26:38,126
ChristopherMUFC,I hate crystal palace's gameplay,2020-10-03 12:16:29,[],"Manchester United 🔴🔴 • Son •  Brother • Friend •  Web Developer • Graphic Designer..

Jack needs to stop suspending my accounts ☠️",Beside Old Trafford,150,1433,2020-10-02 11:51:08,0
Mayor_Mikel_4,"Chelsea vs Crystal Palace (ENGLISH COMMENTARY) 
@5ve_k_
#CHECRY #Livestream 
https://t.co/M3c0NMrKS3",2020-10-03 12:16:27,"['CHECRY', 'Livestream']",Jose Mourinho in Mikel in April 2007: “He is a genius in his position. It is a miracle if he loses the ball.”,obi hub ,103,817,2020-09-09 09:12:03,194
Blvck_ambivert,"Chelsea vs Crystal Palace (ENGLISH COMMENTARY) 
@5ve_k_
#CHECRY #Livestream 
https://t.co/M3c0NMrKS3",2020-10-03 12:16:27,"['CHECRY', 'Livestream']",Lazy at everything,Indoor,596,3418,2018-05-12 07:37:05,194
celestial_rex,@MFKraan crystal palace tend to sit out against pressing teams . their only move is counter attack and let Zaha dribble and win penalties . Would have been better for Eze to join a team with real ambition .,2020-10-03 12:16:22,[],"20. 🐎🐎🐎 
FAX ABOUT BALL 
Best club in the world 
Ruling over the football world for the next decade 
YNWA",,445,4626,2020-06-28 05:17:58,0
Hey_Rickay,Crystal Palace play such a boring type of football. 90% defending.,2020-10-03 12:16:22,[],I'M JUST AN ICON LIVING.. 6'6 tall.. RATIONAL TWEETS AND BEING MYSELF.  @ChelseaFC FAN. #KTBFFH @RitaOra is my babyy.,Stamford Bridge,915,44309,2016-05-21 19:15:49,0
fc_belfry,@DagenhamRangers @EssexAllianceFL I’m watching Chelsea vs Palace in the comfort of a warm bed 🛌 👌🏼Night shift later 😟⚽️,2020-10-03 12:16:21,[],New Team in @EssexAllianceFL 20/21 Div 2 -Gaffers @BarryRedington N @phippsy1974 -Belfry FC Incorporating 1 Sat Team and 2 Sun Teams @Belfry_fc and @FcBelfry,May & Bakers Sports Club,360,169,2020-06-03 10:24:28,0
Landon_96,"Palace can defend by can't attack.
Chelsea can't defend but can attack.

Perfect recipe for a 0-0.",2020-10-03 12:16:18,[],"Mentality Giant 🔴 Gegenpressing 🔴 19 🏆















@LFC",,1272,5449,2019-12-30 12:43:58,0
AokiAdigun,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:16:18,[],Footballer...,"Federal Capital Territory, Nig",61,1235,2018-04-26 19:17:27,5570
sophiajohan,Chelsea vs Crystal Palace #CHECRY https://t.co/kEb9lWZWX1,2020-10-03 12:16:18,['CHECRY'],Words Worth Reading x,London,921,2020,2010-10-11 16:57:53,0
faceoffszn,"Chelsea have the most random team. Players that just look misplaced, unorganised and basic against a Palace team who really aren't posing any threat",2020-10-03 12:16:14,[],For the love of the Cannon. #Washed,The Carpet,134,47639,2019-06-30 16:41:41,1
KelKnight97,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:16:14,[],1997. Vinotinto. Fan del cine. Sci-fi. DCita. #Sports #LakeShow #MambaForever #WWE Electronic Music  🎬📺🎧🏀,Venezuela,237,54394,2011-08-04 21:05:11,5570
CharmingDmatrix,"Chelsea vs Crystal Palace (ENGLISH COMMENTARY) 
@5ve_k_
#CHECRY #Livestream 
https://t.co/M3c0NMrKS3",2020-10-03 12:16:11,"['CHECRY', 'Livestream']","A true follower Of Christ || Funny || OpenMinded || Smart || Lovable || Understanding || Upright in life || Transparent || Judges No-one.
#iFollowBack","Lagos, Nigeria",1396,3730,2014-02-27 17:48:21,194
luuuuke1234,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:16:09,[],Kizzy ❤️,,268,13876,2013-10-25 14:21:12,587
justshoaibb,Crystal Palace defence is pissing me off 😂😂,2020-10-03 12:16:08,[],T vision,sc & ig: justshoaib 🤘🏽,150,19962,2012-03-11 22:26:13,0
Opizo_,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:16:06,[],"God - Family - Charity || It's all about you, make a positive difference",Nigeria,557,85833,2011-03-01 19:56:45,587
predictzcom,"Kepa's birthday today, but he's not in the Chelsea team 😁

Chelsea 0 Palace 0 half-time approaching https://t.co/4DkR4G9BK9",2020-10-03 12:16:05,[],"Official https://t.co/DGqp9s7Vob.  Free Football Tips ⚽️ Stats, form and detailed analysis 18+ Gamble Responsibly https://t.co/0WiNwt5hky","London, UK",18306,15006,2010-12-05 14:04:47,0
christianizzle,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:16:05,[],Man United | Wayne Mark Rooney 🐐,Nairobi,926,61739,2015-04-04 08:48:41,587
_tomisin10,"@Ivctr Crystal Palace aren't a walkover, to be fair to Chelsea..",2020-10-03 12:16:03,[],Software Engineer. @InterswitchEngr,"Victoria Island, Nigeria",1167,11967,2012-04-29 10:38:34,0
jarhmine,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:16:02,[],Cinephile and Music Enthusiast,Lagos,600,9524,2010-04-06 18:33:07,5570
tomsportsjourno,"Chelsea vs Crystal Palace, what a disappointment..",2020-10-03 12:16:01,[],Sports presenter/journalist • Social Media management • Video Production • 📹⚽️,"Bolton, England",3459,30552,2016-04-09 21:40:12,0
Jhall_02,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:16:00,[],AFC x CTFC,,337,20577,2016-07-06 21:05:20,587
PostinorTwo,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:16:00,[],Vibes.,Berlin by fire by force. ,2207,363420,2016-04-20 22:55:57,5570
sportsglobal121,Chelsea vs Crystal Palace Soccer [HD] Online Streaming - England Football https://t.co/jvl7BQRUCO https://t.co/WH1nEnj90V,2020-10-03 12:16:00,[],,,14,1860,2020-08-12 11:58:29,0
Papadoe81,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 12:15:59,[],"A chemical engineer, A student, A motivator, Friendly 🔥🔥🔥","Ejisu, Ghana",45,63,2017-03-29 18:10:50,557
chris_chiwe,"Free-kick to Palace on the right, crossing position, after a handball.

Townsend delivers, but Chelsea players are ready to clear, and Zouma is front of the line.",2020-10-03 12:15:57,[],Radio Producer| Video Editor| Fitness Fanatic| Whiskey lover 🥃. Bookings: e-mail chriskchiwe@gmail.com,Gaborone Botswana,1328,11263,2013-01-06 18:34:01,0
joao_neto_2,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:15:56,[],"24/Gondomar/
F.C.Porto 💙⚽💪
Insta: joaoneto2",Portugal,395,45914,2015-07-25 16:50:45,5570
ome1za,"Chelsea vs Crystal Palace (ENGLISH COMMENTARY) 
@5ve_k_
#CHECRY #Livestream 
https://t.co/M3c0NMrKS3",2020-10-03 12:15:54,"['CHECRY', 'Livestream']",I plan to retire early,In your wildest Imagination ,3981,15622,2012-10-04 16:33:20,194
Dominic_Monk,"GIVEAWAY: If Timo Werner scores first against Crystal Palace today, we'll giveaway ANY brand new Premier League shirt of your choice. 

Simply RT and follow us @FootbalIhub to enter. ✅🔁 https://t.co/k3EDpHQJkl",2020-10-03 12:15:54,[],"#Gills and #CFC fan, 27.","Gillingham, Kent",111,191,2012-10-20 16:52:25,557
G_zuniiG19,"Today: Chelsea vs. Crystal Palace.

👉👈 https://t.co/YosqMAWlAZ",2020-10-03 12:15:53,[],"Te estas ahogando no por caer al agua, si no por quedarte sumergido 💦.",🇨🇴,606,32794,2012-11-16 18:56:48,5570
thazbalq,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:15:53,[],| Unchartered Accountant | #MUFC | IG:Thazbalq,Lagos state,2990,13639,2012-10-13 09:16:03,587
Tactical_Times,"A bit of a stalemate. Palace typically robust and organised, there's no way through. Chelsea afraid to commit too many forward so early against such dangerous counter-attacking potential.

Plenty of time for Chelsea to pick the lock smartly. They don't need a battering ram yet.",2020-10-03 12:15:52,[],"Social Media for The Tactical Times.

Football analysis, tactics and statistics.

https://t.co/nDaDrnXwpv",,40008,19760,2018-11-28 16:24:18,1
lacazet52842206,"Chelsea vs Crystal Palace (ENGLISH COMMENTARY) 
@5ve_k_
#CHECRY #Livestream 
https://t.co/M3c0NMrKS3",2020-10-03 12:15:51,"['CHECRY', 'Livestream']",Sport,,1031,717,2020-06-16 15:52:08,194
BrianDunseth,Huge stakes on this Chelsea-Palace game. Winner gets sole permission to wear Chelsea's Third Strip for rest of the season https://t.co/C0ndHYRpaT,2020-10-03 12:15:51,[],Former @MLS / @USSoccer Player :: Soccer Analyst for @realsaltlake / @espn & @fs1 :: @SiriusXMFC #CounterAttack Co-Host :: Emmy Nominee & Bronze Medal Runner Up,"Mount Olympus, UT",14854,115139,2015-04-29 00:01:35,30
TimmyBlaize2,Ben Chilwell has lost possession (5) more times than any other player on the pitch against Crystal Palace in the opening 10 minutes.,2020-10-03 12:15:48,[],P.R and love to promote positivity. ❤️Fc,,3220,44724,2019-11-26 19:43:23,587
Sholarh_,"Chelsea Vs Crystal Palace is obviously a tough match, both teams are playing tactically, I'm glued to my TV, watching it live on GOtv Channel 31.
Upgrade to GOtv max, so you'll get to watch live matches as they unfold. #LoveItOnGOtv https://t.co/q4h6oJT4pb",2020-10-03 12:15:47,['LoveItOnGOtv'],||Calm😊|| Friendly❤️😄||DM for Ad's📨|| Peace☮️||,Nigeria,23239,79774,2018-10-12 21:02:52,15
nadoosh910,"⚽️ Match Today⚽️

⚽️ Chelsea vs Crystal Palace | Second half ⏱️

• Watch the game today without cutting

Streaming Live links ↓↓↓↓

LIVE 1 &gt;&gt;&gt; https://t.co/Pm2HUxqPXY

Live 2 &gt;&gt;&gt; https://t.co/Pm2HUxqPXY

Live 3 &gt;&gt;&gt; https://t.co/Pm2HUxqPXY

м̿α̿τ̿c̿н #️⃣ #CHECRY

RTWET + LIKE https://t.co/h7mvDnWYCY",2020-10-03 12:15:46,['CHECRY'],watch our stream in our site,,3,46,2013-07-23 05:47:30,0
not_abramovich,"@TekkaBooSon @KovaBall yeah we are in control. Any team would be in control vs this crystal palace side, but we have no clue on how to create a decent chance. Just keeping possession and waiting for mistakes.",2020-10-03 12:15:46,[],Owner of Chelsea FC | Russian Billionaire | I buy what I want | Parody Account,Russia,388,936,2017-09-03 09:29:57,0
JamesK_1312,Had Chelsea-Palace on for about 10 minutes and it is genuinely awful,2020-10-03 12:15:45,[],Born LDN. Live BNE. The Arsenal. Brisbane Roar. Brisbane Broncos.,Brisbane,760,90517,2011-01-26 14:37:41,0
CNashSummer,"SCOUT: Differential Tammy Abraham (£7.3m) made a big impact against Crystal Palace last season, scoring in both encounters against the Eagles

#FPL #CHECRY https://t.co/0UUxvLtbN7",2020-10-03 12:15:43,[],God First / Chelsea fc // @SIA // @Badgasha // Co-founder of @emeraldei8ht / Poet // Digital marketer // Dm for business 💌 /instagram.com/Nash_pk_237 @CNash_pk,"Dubai, United Arab Emirates",8991,98148,2018-07-26 10:30:40,42
