username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
Oloche69,1' - #mufc vs Tottenham is underway at Old Trafford #mulive,2020-10-04 15:31:49,"['mufc', 'mulive']",20,0,Trying to elevate small talk to medium talk. Every soul shall taste death (al-Imran 3:185). Food connoisseur. YEEZY AFFILIATE/Aimgadgets.,,1695,357192,2015-03-28 23:38:27
TheJohnMario,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:31:49,['MUNTOT'],93,0,"WHAT'S UP, EVERYBODY?! My name is John Mario and this is my Twitter account! Racism has to stop! Enough is Enough. #BlackLivesMatter",I'm in a country on Africa!,459,133682,2019-05-04 10:35:01
Gareth_Utd,Penalty. #MUNTOT #MUFC,2020-10-04 15:31:49,"['MUNTOT', 'MUFC']",0,3,Football #MUFC #GGMU 🇾🇪 #GlazersOut || Pro Wrestling #WWE #WWENXT,Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿,3883,20227,2010-08-22 19:25:52
ManUnitedNGA,1' Penalty to #MUFC,2020-10-04 15:31:49,['MUFC'],0,1,"Manchester United, Nigeria Branch
We love United, We do!!! 🇳🇬🇳🇬🇳🇬
#MUFC #GGMU 🔴","Manchester, England",201,1118,2019-11-17 10:30:48
amymuscat95,29 seconds when has any team ever AHAHAHAHAH #MUNTOT,2020-10-04 15:31:49,['MUNTOT'],0,1,I come on here because none of my friends like to talk shit about Manchester United or F1,United Kingdom,61,432,2017-06-09 08:55:55
Bapt_4_4,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:49,['MUNTOT'],710,0,"#FCN 🔰
#AllezFCNantes",,1610,751423,2014-09-28 08:52:34
Adam_Meredithx,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:49,[],23283,0,Huge @LFC fan⚽️ Boxing and Mixed Martial Arts lover🥊👊🏼 Tattoo enthusiast💉,"Ebbw Vale, Wales",656,24618,2011-12-18 15:31:00
TheOnlyOgunremi,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:49,"['MUFC', 'MUNTOT']",262,0,#ITOfficer / I tested positively toward negatively.,Nigeria,1387,23891,2011-01-26 16:46:29
rkzdm,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:31:49,['MUNTOT'],93,0,ok,Singapore,273,12565,2012-03-31 00:38:57
Davex1990,"Get our weekly penalty out the way then,why not? #MUNTOT",2020-10-04 15:31:48,['MUNTOT'],0,0,"Christian, NHS Worker, Rock/Metal/Vocal Synth fan. Incapable of aging, apparently.",West Sussex,137,3964,2009-04-14 09:13:42
iamnoelitte,#mufc have scheduled medicals for Edinson Cavani and Alex Telles at Carrington later today #mulive [men],2020-10-04 15:31:48,"['mufc', 'mulive']",1067,0,"Administrator|Football Analyst
#MUFC #GGMU #Icons","Federal Capital Territory, Nig",727,3606,2020-01-11 10:17:04
HTx_LFC,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:48,"['MUFC', 'THFC']",433,0,had a bio but it started at left back,,836,4051,2019-03-24 18:31:59
mysportdab,"DONE DEAL: Manchester United And Porto Agree €20m Fee For Alex Telles, Medical Set (Details) 😱 🔥 🔥 🎉 🎉

#MUNTOT #MUFC #MUFCTransfer

https://t.co/0XCjyVR9p3",2020-10-04 15:31:48,"['MUNTOT', 'MUFC', 'MUFCTransfer']",0,2,Your NO.1 Sports News Brand ⚽ 🎾 🥊 🎾🏃💯💪🐬👌,"Lagos, Nigeria",3852,12658,2012-06-07 17:11:45
EndoKillerrrr,Penalty after 29 seconds No ways lmfao 🔥🔥😂😂😂😂😂😂 no Chance in hell #MUNTOT #PremierLeague,2020-10-04 15:31:48,"['MUNTOT', 'PremierLeague']",0,0,FooZBall Geek!!!! #ChelseaMan #KaizerChiefs Warrior💪💪💪,Earth ,1045,21653,2013-03-02 06:55:27
AGentlemanCD,Well that was quick. Penalty on 31 seconds! #MUNTOT,2020-10-04 15:31:48,['MUNTOT'],0,0,"Why walk, when you can dance; Why talk, when you can sing? Huge sports fan. NYY, NYG, NYR, OKC, & MANU are my teams.  #Boricua
IG: agentleman_cd",Critical Thought,127,22312,2011-02-19 01:28:48
G2theb4,"30 seconds and a United penalty - this season is full of no surprises 

#MUNTOT",2020-10-04 15:31:48,['MUNTOT'],0,0,Liverpool - CHAMPIONS OF ENGLAND AND THE WORLD - Community shield runners up 2020,"Liverpool, England",877,11295,2016-10-23 10:57:44
Oniletvng,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:48,['MUNTOT'],710,0,THE HOME OF FOOTBALL OPINION AND BANTER. NEWS | FIXTURES | PRE MATCH ANALYSIS | POST MATCH ANALYSIS | GOSSIP | TRANSFERS | PLAYER’S INSIGHTS | TRIVIA QUESTIONS.,,415,1877,2020-08-28 07:00:36
UtdMediaTV,1’ PENALTY TO #MUFC Martial sprints into the box and Sanchez brings him down #UtdMediaTV,2020-10-04 15:31:48,"['MUFC', 'UtdMediaTV']",0,0,"🔴 Welcome to the @UtdMediaTV twitter page! Here we will cover transfers, players outside football, international watch, live match updates and more! 🔴",,63,198,2020-09-06 14:57:03
izmnok,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:48,"['MUFC', 'THFC']",433,0,"Inter longa, vīta brevis. TH、BVB、NGE、BRなどの試合中は変身する場合があります😗 SUBIEでTDF。 socintとかosintとかでおかねをもらっています。",http://urx.mobi/AQfq,2253,140999,2007-05-16 04:25:39
presyar,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:48,[],23283,0,International Relation,Kota Langsa,472,90571,2011-04-01 15:12:21
khau_2010,😂 😂 😂 😂 Penalty FC at it again #MUNTOT,2020-10-04 15:31:48,['MUNTOT'],0,0,"UP Alumna | SAP BW/BI |
Lively character with a lot to think of than to say.",Pretoria,92,2390,2010-11-04 11:17:32
Ramsey39339081,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:31:48,[],3316,0,OAP  at 96.1 Sunrise FM Enugu,042,282,5179,2018-06-03 19:21:12
AlbanFlorian,PENALTYYYYYY #MUNTOT,2020-10-04 15:31:48,['MUNTOT'],0,0,UNITED ❤️🏴‍☠️,"London, England",92,12142,2011-06-03 22:02:02
SUGARR110,"Man penalty is at it again.
#MUNTOT",2020-10-04 15:31:48,['MUNTOT'],1,4,ARSENAL | YAMAHA R1 | MARINER | ADRENALINE | VR46 | YAMAHA FACTORY RACING | WELLNESS | HAPPY ARE THOSE WHO GET RESTRICTED FOR THEY SHALL SEE JACK,"Taipei City, Taiwan",776,3398,2020-03-16 18:12:07
JacobCarter97,#MUNTOT nice one peno already,2020-10-04 15:31:48,['MUNTOT'],0,0,Leeds,,30,1752,2020-09-13 19:24:26
CrazyPKAY,Man United ❤💪🏾 Let's Go #GGMU #MUNTOT,2020-10-04 15:31:48,"['GGMU', 'MUNTOT']",0,0,"I Can't Give You A Sure-fire Formula 4 Success,But I Can Give You A Formula 4 Failure:Try 2 Please Everybody All The Time. @KaizerChiefs @ManUtd @CassperNyovest",Klerksdorp / Potchefstroom ,913,18414,2012-08-18 20:17:38
LilyWhiteSZN,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:48,"['MUFC', 'THFC']",433,0,18 - Tottenham Hotspur - London & Bristol x,"Bristol, England",518,4840,2019-01-17 09:32:10
Zongoborga,"30sec and a penalty already
#MUNTOT",2020-10-04 15:31:48,['MUNTOT'],0,0,The secret of getting ahead is getting started,"England, United Kingdom",14,87,2015-03-24 18:31:59
td4ze,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:48,['MUNTOT'],710,0,,,43,4602,2012-09-09 06:27:15
briantaylor_98,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:31:48,[],3316,0,holemade spegetie ballance n meeballs,"Scotland, United Kingdom",429,20749,2013-11-24 12:16:28
olivia_lily,"@SpursOfficial ➤ ➤  Watch Online Live Stream ➤ ➤ 
 
✅ Manchester United vs Tottenham

Live L1 ░▒▓██► https://t.co/ulmdEafXME
  
Live L2 ░▒▓██► https://t.co/emo7TwNGj2

🔥 Kindly Retweet 

#MUNTOT https://t.co/jTyHeUPuN5",2020-10-04 15:31:48,['MUNTOT'],1,1,"a football love, are you like me? Follow Me.","Pennsylvania, USA",51,470,2020-06-19 08:46:32
Manhimselff1k,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:48,[],23283,0,,TURN ON MY POST NOTIFICATION ,8511,11393,2018-07-10 11:16:05
tricia_theseira,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:48,[],23283,0,"SG Based, 22y/o this year",,502,114627,2012-08-10 09:32:35
_Mafiswana,"I love how Peter Drury continues to say,”Black Lives Matter” #MUNTOT",2020-10-04 15:31:48,['MUNTOT'],0,1,💙,Aquí naphaya,2352,2486,2020-03-01 07:33:25
angel_rm13,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:48,"['MUFC', 'THFC']",92,0,"Quemando libros, como Carvalho.  «El señorío del Real Madrid es morir en el campo». JM.",España.,197,11025,2019-08-10 15:44:40
MrGrahamc,PENALTY UNITED!!!!!! #MUFC,2020-10-04 15:31:48,['MUFC'],0,0,"30
Gamer
#ps4
#nintendoswitch

@ManUtd fan
@Eagles fan

12x fallguys champion of the world

30/9/19 💔 MUM",,111,1603,2020-06-12 16:00:01
Kalash1987,Penalty in the first 30 seconds #MUNTOT https://t.co/IkgDjBuQqd,2020-10-04 15:31:47,['MUNTOT'],0,0,ناقل نفوس من ثورة الأرز إلى ثورة ١٧ تشرين,"Beirut, Lebanon",361,4883,2012-05-27 11:10:14
TheOnlyOgunremi,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:31:47,['MUNTOT'],93,0,#ITOfficer / I tested positively toward negatively.,Nigeria,1387,23891,2011-01-26 16:46:29
joey_reus16,Just fuck off #MUNTOT,2020-10-04 15:31:47,['MUNTOT'],0,0,@BVB @Warriors,,47,976,2016-05-06 13:44:59
EdBron_,❤️ if you are here #MUNTOT 🙌🏻🔥,2020-10-04 15:31:47,['MUNTOT'],46,0,"IT/IS dey fear me | {Senior IT/IS Consultant} | {Tech Researcher} 

 https://t.co/AYiGbl0fjD 

#instrumentalist #GodisLove  #TeamManUtd #MUFC","Tema, Ghana",449,6371,2016-05-31 16:04:33
chivassvpt,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:47,"['MUFC', 'MUNTOT']",262,0,Be a better you for you.,"Bangkok,Thailand",240,305004,2013-01-09 15:03:28
Manches60858025,"Penalty😂😂😂😂

#MUFC",2020-10-04 15:31:47,['MUFC'],0,0,"Manchester United fan 👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹
Follow to be a part of #MUFC_FAMILY",,279,1156,2020-09-09 04:31:51
comfort_choolo,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:47,['MUNTOT'],710,0,"A Young, Provocative and Enthusiastic change maker😊",Zambia,158,184,2018-02-14 13:22:26
iam_hussi,"Alex Telles bin wan enter plane wey go fly go Brazil but as e hear say hin move to Manchester United na Done Deal. ✅ 

E don change mind, e dey go for medical in Manchester. [JBurtTelegraph]

#MUFC #Telles 🔴⚫️ #Transfers https://t.co/bIHx8FE30j",2020-10-04 15:31:47,[],8,0,"Politics, Oil and Gas Enthusiasts, Member @ConcordTimesNg board,@ManUtd supporter ⚽,A law abiding Nigerian, Nigeria will be great again #OneNigeria",Nigeria,1566,92993,2013-10-05 12:33:04
primevideosport,"Since the start of 2019/20, Man Utd have been awarded 16 penalties.

#MUNTOT https://t.co/lJlDMlvxXs",2020-10-04 15:31:47,['MUNTOT'],8,59,"Now delivering sport, too ⚽️🎾🏉",United Kingdom,411119,10031,2019-05-07 09:01:13
RMX_Blast,"Man Utd 🆚 Spurs is here 😍

All the action 👉 https://t.co/qJPQa9Mv2m 

#MUNTOT https://t.co/ifjpNMXKm5",2020-10-04 15:31:47,['MUNTOT'],93,0,"In the nightlight, do you see what you dream?",Coup d'État,242,268087,2011-05-18 09:10:28
HarryLeonard17,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:47,"['MUFC', 'THFC']",433,0,Tottenham,,1265,10911,2011-12-09 23:47:44
TheTrevorDurham,"Ooh, and there’s the obligatory first Manchester United penalty of the day. Of course.

#COYS #THFC  #MUNTOT #MUFC",2020-10-04 15:31:47,"['COYS', 'THFC', 'MUNTOT', 'MUFC']",0,0,"Born London, live Cardiff. Member of @Cardiff41Club, formerly of @CardiffRoundTbl. IFA. Spurs and Leyton Orient fan. Sci fi geek. Remainer. @UKLabour member.","Llandaff North, Cardiff",2406,14164,2009-02-02 21:56:04
ddd_luz,Come on United !!!! #MUNTOT,2020-10-04 15:31:47,['MUNTOT'],0,1,"24, Brazilian, Acadêmico de Administração 🎓, #BusinessAdministration, Musician, Sócio torcedor do @ecbahia, @Manutd fan!",Salvador/BA  Brazil ,853,39960,2017-03-15 17:28:21
United4Reds,Penalty!!! Yes... #MUFC #MUNTOT,2020-10-04 15:31:47,"['MUFC', 'MUNTOT']",0,0,An independent fan channel for all the Manchester United fans across the globe. A forum for everyone to share their opinions and views; unfiltered!,,53,2212,2019-04-29 22:54:11
notoskar,"Penalty for United already 🥴😂
——
#MUNTOT",2020-10-04 15:31:47,['MUNTOT'],0,0,🇵🇱 in 🇬🇧 | Massive plastic from London | Tech nerd | Hip Hop aficionado | #JFT96 #YNWA,"London, England",82,4058,2013-12-25 22:09:37
LSPlaysFM,"@ManUtd Come on, let's get this won and get a good result. We need at least 1 in the league this season, been very average so far.

Come on #MUFC",2020-10-04 15:31:47,['MUFC'],0,1,"Football Manager Youtuber! Gamer, Football Lover and Crazy about all things Maidstone & Manchester United. #FM20","Norwich, England",38,260,2020-06-11 18:01:20
oliverbayliss3,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:47,['MUNTOT'],710,0,"Trouble is there’s not much choice,life is full or ups and downs. The most important thing is to believe in yourself and not let doubt linger","London, England",23,1219,2018-04-06 17:03:59
SassyRanma,Martial wins a penalty for United within seconds of the game #MUNTOT https://t.co/uqawiqQCHd,2020-10-04 15:31:47,['MUNTOT'],1,2,Back from my extended break. Deactivating without an email address wasn't my best idea. She/Her. Football. Anime. Arsenal FC,"Birmingham, England",181,10542,2020-05-03 00:53:07
ManLike_Tav,LOOOOL we really are penalty fc #MUNTOT,2020-10-04 15:31:47,['MUNTOT'],0,0,"form is temporary, class is permanent | hip hop, sports and tv connoisseur",Konohagakure,512,38934,2018-02-18 12:51:06
MaxwellAdjeiTa2,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:47,[],23283,0,I am boy of seventeen age I was born on 18 February 2003 I am a football fan,"Accra, Ghana",137,17073,2020-06-09 12:52:40
PetersOsahon,Alex Telles and Edinson Cavani are both scheduled for #mufc medicals this afternoon. It’s going to be very busy at Carrington!,2020-10-04 15:31:47,['mufc'],172,0,Writer and a lover of music especially wizkid's https://t.co/YmWoqOcAlX for promotion🤎,,1310,48300,2018-10-12 11:55:30
Cedric_86_,Penalty FC 😔#MUNTOT,2020-10-04 15:31:47,['MUNTOT'],0,0,|| From PTA. ||,some place higher,326,4451,2013-07-07 06:27:20
united_focus_,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:47,"['MUFC', 'MUNTOT']",262,0,FOLLOW ME for a QUICK FOLLOW BACK. #MUFC #MUFC_News #MUFC_Updates #1DDrive #TEAMSTALLION #1FIRST #TEAMSIL #MGWV #1EmpireDrive #TM_RUBY #GlazersOut #WoodwardOut,🌍🌎🌏,5869,49299,2019-04-02 16:34:05
sheikhusein,FAM ! #MUNTOT .. that has to be a record ..,2020-10-04 15:31:47,['MUNTOT'],0,0,designer / illustrator / Footy https://t.co/a8NZHasHfX,Toronto,167,10823,2009-09-30 04:23:02
SammyJoPowell14,PENALTY #mufc https://t.co/NrGnruSRTy,2020-10-04 15:31:47,['mufc'],2,0,"❤Matthew Perry, F.R.I.E.N.D.S, BONES!💀...⚽️Manchester United, Cardiff City, Cardiff Devils 🏒 Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿🏉","Cardiff, Wales, United Kindom",453,33771,2012-01-15 13:16:20
AyodiJnr,Penalty already FUCK OFF 🚮 #MUNTOT,2020-10-04 15:31:47,['MUNTOT'],0,1,"🦁|| https://t.co/05Obmar9cV in Business Management 🎓,Financial Economist 🎓 || 1+1=5 || Carpe Diem ||♠️Aces & Eights♣|| @HomeboyzRugby ||

@LFC  #LFC 𝐂𝐇𝐀𝐌𝐏𝟏𝟗𝐍𝐒","Vienna, Austria",1614,40143,2013-07-16 14:41:23
byhaqi05,"🏆 Live HD Stream

•Premier League 🏆  

 Live Stream Arsenal vs Sheffield United 

• Mobile 📱 –  https://t.co/H8OqyrxjeX

• Computer 💻 –  https://t.co/H8OqyrxjeX

🔜#َMUNُTOTِ  ⚽

Retweet",2020-10-04 15:31:47,[],5,0,the bllues of cheonan fc,from pati jawa tengah,376,3182,2012-07-18 15:17:28
manutd_brdcast,Team's set up well. Let's see how this goes. #MUFC #MUNTOT,2020-10-04 15:31:46,"['MUFC', 'MUNTOT']",0,0,#MUFC and nothing else. Connecting with United fans all over the globe.,"Mumbai, India",8713,10281,2017-08-21 13:50:08
FightForPC,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:31:46,[],3316,0,"FAN ACCOUNT- NOT AFFILIATED WITH PRIYANKA CHOPRA|
RICHYANKA IS COMING💋",India,481,17232,2020-05-30 12:33:05
CalvinDunleavy,#MUNTOT As if it was written in the stars. Manchester United win a penalty in the first minute of the match!!,2020-10-04 15:31:46,['MUNTOT'],0,0,"Studying Football Journalism at University of Derby, starting September 2020. 
Looking for work experience.","Derby, England",17,73,2019-11-19 07:54:22
BeanMaxb,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:46,"['MUFC', 'THFC']",433,0,Bale. Is. Back.,"London, England",92,4539,2013-04-01 19:17:26
hayleydavies121,#MUNTOT 😂😂😂😂😂😂 34 second. That's got to be a record. 🙈🙈🙈🙈🙈,2020-10-04 15:31:46,['MUNTOT'],0,0,Nobody Cares,,179,7788,2014-05-05 18:40:28
HeungMinSissoko,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:46,"['MUFC', 'THFC']",433,0,GLC‼️ Spurs 🤍,"Tottenham, London",68,644,2019-03-21 21:43:44
PtitPereCrescen,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:46,"['MUFC', 'THFC']",433,0,Kita a tué le club de ma ville et de mon cœur.,"Rezé, France",244,20585,2012-10-31 21:56:17
_Nrldyla,Awalla penalty #MUNTOT,2020-10-04 15:31:46,['MUNTOT'],0,0,#YNWA,Anfield,22171,53703,2012-09-16 07:26:59
BradJCox_,Superb first 30 seconds for #MUFC. Martial wins a clear penalty. #MUNTOT,2020-10-04 15:31:46,"['MUFC', 'MUNTOT']",0,0,Manchester Football Correspondent & NFL Editor @VAVEL|@TheDabbers fan|Always available for new opportunities✍️🎙|,Westport CT / Derby & Cheshire,1306,3778,2018-04-09 13:44:55
MarnieVPearce,Hilarious. 30 seconds in. #MUNTOT,2020-10-04 15:31:46,['MUNTOT'],20,0,Please enjoy the music while your party is reached. #COYS,,705,6885,2009-06-21 02:09:26
TiisetsoMok_,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:46,['MUNTOT'],710,0,AKA Stan account., Wetin we go Southy,11882,141784,2012-03-20 13:09:33
olu0mo22,"Cavani in Manchester. Medical to come. 
Telles close too. 
Monday can be spent trying to get that RW in - namely Sancho #mufc #transfers",2020-10-04 15:31:46,[],442,0,"Public Servant, Manchester United Fan..... Retweets aren’t endorsements! #oluomoforever 53-19!","Abuja, Nigeria",1294,139969,2009-10-23 04:16:03
Kpanti_mama01,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:31:46,"['MUNTOT', 'CuppyMUFC']",1238,0,https://t.co/0RgZRDdOgX #MUFC ❤️❤️❤️ Uncle Big Dreams!,"Dubai, United Arab Emirates",2268,144166,2012-11-13 09:06:55
CaptainAssyria,PENALTY! #mufc,2020-10-04 15:31:46,['mufc'],0,0,"I don't know shit, and that's true wisdom.",Stockholm,107,12671,2011-12-03 18:40:41
oles_redarmy,"My lad Martial and Bruno getting Penalties already OP
#MUFC",2020-10-04 15:31:45,['MUFC'],0,1,sucker for red devils.,,112,921,2020-09-12 14:13:40
pranav9983,"Patrice Evra: ""Maguire, the captain. How many years has he been at #mufc? Just one. It shows that the club don't have any leaders to win trophies."" #mulive [@footballdaily] https://t.co/X72NGWZ48E",2020-10-04 15:31:45,['mufc'],2281,0,Proud Indian. SOFTWARE PROFESSIONAL.Blood Donor. Opinions are personal. RTs Are Not Endorsements,"Surat, India",1475,350743,2015-12-30 05:21:40
jj7jeffrey,"Great news just before the game. Hope we get the 3 points.

Let's go United 👊🏽❤️
#MUNTOT",2020-10-04 15:31:45,['MUNTOT'],0,2,Believer. Addicted to this beautiful game called FPL. In a toxic relationship with Man United.,,985,5875,2016-03-29 13:12:30
rekssedy93,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:45,[],23283,0,Allegiant to @ManUtd and @Sarkodie,🤷‍♂️,1085,12198,2014-02-08 15:40:17
