username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
FabienLoyd,"Is it me or the United defense is allowing to many direct shots on De Gea? 

Where is the D?

#MUNTOT #PremierLeague",2020-10-04 15:58:21,"['MUNTOT', 'PremierLeague']",0,0,"Coaching University baseball and u18 youth league. Writing for fun, hopefully soon for 💰. Love my @mlb ⚾️ and @CanPL ⚽️.  #blacklivesmatter","Montreal, Canada",363,5048,2010-01-12 00:50:55
Ni_Zakaria,Maguire is FRAUD #MUNTOT,2020-10-04 15:58:20,['MUNTOT'],0,1,Men don’t have bio,"Nairobi, Kenya",2135,7664,2014-03-29 06:14:38
MarkATurner79,Keep turning our defence with ease &amp; getting good shots in.. #Shambles 😡 @ManUtd #MUFC,2020-10-04 15:58:20,"['Shambles', 'MUFC']",0,0,"The Mrs @jaimeturner87, proud dad of Phoebe & Madeleine 👨‍👩‍👧‍👧 💕 @ManUtd forever! #MUFC @nyjets @yankees @nyknicks","Newcastle Upon Tyne, England",1042,14516,2009-05-28 10:00:19
therealsocorro,"A little bit of solo magic on the south coast from @MarcusRashford ✨

Presenting our September Goal of the Month winner! 🏅

#MUFC @OfficialPES https://t.co/oWqVDHwpCD",2020-10-04 15:58:20,[],492,0,Instagram: djboomunderground I ♥️ ⚽️ & ⚾️ @manutd enthusiast 🔴⚪️⚫️ and I’m falling in love with Cris @ruiu19😍 and @marcusrashford. Deje así...,EVERYWHERE!,400,26714,2009-03-21 19:22:16
mukhtybk,United have scheduled medicals for Edinson Cavani and Alex Telles for later today at Carrington. #mufc,2020-10-04 15:58:20,['mufc'],2106,0,Be Yourself: Bade: Physicist: MIT: Easy Going: Coke Addict: ❤'YouMama ❤'YouPapa ❤️'YouMaryam: MUFC Die Hard :::....,Nigeria,1136,14806,2013-12-05 09:20:03
rishabh11236,Why is United playing a high defence line 🤷🏽‍♂️ #MUNTOT,2020-10-04 15:58:20,['MUNTOT'],0,0,,,6,651,2016-07-25 17:01:57
samchez7,United hanging on for dear life #MUNTOT,2020-10-04 15:58:20,['MUNTOT'],0,0,^-^,India,299,3332,2009-06-24 06:40:05
amresh_php,"Can Man utd loan Maguire to Greece Police.
#MUFC  #MUNTOT https://t.co/aPFyae3TXy",2020-10-04 15:58:20,"['MUFC', 'MUNTOT']",1,2,"software architect,Python,PHP, Freelance webdeveloper and partime Blogger",India,52,1787,2010-12-20 18:35:45
conorlooter,United are fucking shite 🙈🙈🙈 spurs will score 5 at least #mufc,2020-10-04 15:58:20,['mufc'],0,1,,Burt Donegal Ireland ,105,3768,2012-01-06 22:58:43
Gareth_Utd,"Both Harry Maguire and Luke Shaw need to get out ASAP. 

#MUNTOT #MUFC",2020-10-04 15:58:20,"['MUNTOT', 'MUFC']",0,2,Football #MUFC #GGMU 🇾🇪 #GlazersOut || Pro Wrestling #WWE #WWENXT,Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿,3890,20235,2010-08-22 19:25:52
tristang300,WTF is slabhead doing? #MUNTOT #mufc https://t.co/MWsHfPppzJ,2020-10-04 15:58:20,"['MUNTOT', 'mufc']",305,0,"1300 El Mafia 💰 
 Machiavelli 🖤
I'm Him 👑",,200,6094,2020-07-15 07:12:52
Greystonne,"Thank God we don buy Alex Telles. Luke Shaw go too chop bench. E remain Maguire, we gats replace am! 

#MUFC #GGMU 🔴⚫️ #MUNTOT",2020-10-04 15:58:20,"['MUFC', 'GGMU']",4,0,#MUFC #FUTY,Stretford £nd.,367,31681,2011-10-01 10:17:43
MeetOlamide,"This match is crazy! See shot from every angle 😂 

#MUNTOT",2020-10-04 15:58:20,['MUNTOT'],0,2,"Single Dad. || @AbiriJason Dad. || Email: olamideabiri8@gmail.com   

IG: @Meetolamide 
@FCBarcelona","Lagos, Nigeria",14511,220821,2010-09-09 16:53:43
gidi_9ja,Maguire is just an expensive version of Phil Jones who has better PR. #MUNTOT #MUFC,2020-10-04 15:58:20,"['MUNTOT', 'MUFC']",0,0,"install the gidi9ja status saver 👉
https://t.co/2SEe4kwGYf","Lagos, Nigeria",558,13368,2019-09-11 10:46:53
AdomUnda,Man U suffer!! 😂😂 #MUNTOT,2020-10-04 15:58:20,['MUNTOT'],0,0,Fvck what u think! God's got me. Strictly #CFC // SC: nanaadomunda,Samwhr close to U,3310,84184,2009-10-22 16:07:44
prathvi_a,Why the fuck we are not in market for CB #MUNTOT,2020-10-04 15:58:20,['MUNTOT'],0,0,,,5,20,2019-03-01 05:47:01
009Frt,Looking really bad for United. They’re getting opened easily. Should be 3-1 #MUNTOT,2020-10-04 15:58:20,['MUNTOT'],0,0,meh,Chilling,84,3906,2020-06-19 09:39:15
Thewhiskeyaaron,"Blow it up ref, embarrassing #MUNTOT #MUFC",2020-10-04 15:58:19,"['MUNTOT', 'MUFC']",0,1,Whiskey,"Dublin City, Ireland",185,5125,2016-09-29 14:34:48
Isimbarakeishe,"No tactics, just vibes! #MUFC",2020-10-04 15:58:19,['MUFC'],1464,0,"NMU  ◼ Bit of a short fuse ◼
Carpe diem ◼  #ManchesterUnited ⚽",,720,3046,2011-02-04 10:07:54
notmagicwand,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:58:19,"['MUFC', 'THFC']",433,0,"🌸
Jual masker organik & Makeup🥰",,77,27433,2018-08-10 11:52:55
DMRHarris44,This is ridiculous! Spurs look like scoring every time they go forward! #MUNTOT,2020-10-04 15:58:19,['MUNTOT'],0,1,"@Ems_Rickman 💙                                       
@ChelseaFC #TeamLH",Cranborne ,347,19951,2011-02-22 13:30:57
trents5cents,@comcast @Xfinity @Roku @RokuSupport @NBCSports Figure out your childish greediness so I can actually watch a premier league game on my tv sometime this season #MUNTOT,2020-10-04 15:58:19,['MUNTOT'],0,0,DPT | KCMO,"Kansas City, MO",188,1448,2011-08-23 16:26:56
KibetKigen_,"Manchester United's box is under siege 

#MUNTOT",2020-10-04 15:58:19,['MUNTOT'],0,1,"𝘾𝙄𝙑𝙄𝙇 𝘼𝙑𝙄𝘼𝙏𝙄𝙊𝙉

🔸️PAID TO THINK 🔸️ ᴳᵒᵛᵉʳⁿᵃⁿᶜᵉ 🔸️ ᴴᵘᵐᵃⁿ ᴿⁱᵍʰᵗˢ🔸️ ᴬᴰⱽᴱᴺᵀᴵˢᵀ 🔸️ˢᵖᵒʳᵗˢ ᴱⁿᵗʰᵘˢⁱᵃˢᵗ🔸️@ChelseaFC fan",Global Citizen ,34310,107755,2012-12-24 08:09:47
Sparx64,Eric Bailly putting his body on the line at every opportunity here. What's the other guy doing? #MUNTOT,2020-10-04 15:58:19,['MUNTOT'],0,1,MUFC|Proteas|GSW|DC & Marvel|Analyst|TV Series Junkie|Muslim|,"Cape Town, South Africa",284,58297,2009-05-22 14:37:47
ReedyGreg,"🗣 ""GOAAAAAAAAAAAAAAAL!""

Sonny puts Spurs up 2-1 over Man Utd in the 7th minute 😲

🎥: @TelemundoSports #MUNTOT 
https://t.co/ytXh4iaFD9",2020-10-04 15:58:19,['MUNTOT'],12,0,"lover of cheap beer, good rye wiskey and sports.",,45,1639,2013-01-09 03:17:02
daioabubakar,It’s safe to say our defenders are all sh!t ! #MUNTOT,2020-10-04 15:58:19,['MUNTOT'],0,0,"Geologist/ fashion designer ✂️/ No sacrifice, no victory. Instagram https://t.co/mhFNTGWcGw MUFC ❤️",abuja ,1656,14150,2013-10-04 12:44:08
brighton_gaming,Two goals that #MUFC conceded were terrible! The first goal was disgraced! Maguire heading the ball twice into a dangerous area &amp; Shaw didn't cover himself in glory! 😡😡 #MUNTOT,2020-10-04 15:58:19,"['MUFC', 'MUNTOT']",0,0,"🔴 • #MUFC fan
📺 • YouTuber 
🎮 • Gamer
🎙️ • FIFA Career Mode Commentator  
📸👇 • https://t.co/wiNS3avPHI 
📧 • brightonchitoreragaming@gmail.com",Southend-on-Sea,101,1284,2020-06-20 13:35:43
keano16leg,"If you aren’t strengthening via the market, you play Smalling #MUFC",2020-10-04 15:58:19,['MUFC'],31,0,,"South East, England",232,16684,2018-06-06 12:44:42
mauriciomuruoh,"Best of luck for the 2020/21 season, @DalotDiogo! 👍

#MUFC",2020-10-04 15:58:19,['MUFC'],1664,0,"Bachelors of Law.(LLB)
November🎊...
Manchester United
Cr7
Live the life you love...Love the life you live😀",Thika,441,21200,2015-07-28 09:53:48
cockney_yid,"Martin Tyler is doing my nut in,  Ive switched it to BEIN Sports &amp; Arabic commentary 😂

There’s only so many Gary “jokes” I can put up with.

#MUNTOT",2020-10-04 15:58:19,['MUNTOT'],0,2,"frustrated spurs fan, German shepherd owner, beer lover. #ENICout #ToDareIsTooDear #BMW 🇩🇪 #GSD 🐕",Timbuktu,1750,36986,2011-10-17 09:48:26
Fasn_Designs,"Just look at the desperation in our defense 🤦‍♂️ 

#MUNTOT",2020-10-04 15:58:19,['MUNTOT'],0,0,"Freelance Graphic Designer | Available for Commission related work. [All product names, logos, and brands are property of their respective owners.] #PayPal",Football World,5603,63262,2014-05-31 09:41:07
OddRyy,I can’t do a full season of this bullshit #mufc,2020-10-04 15:58:19,['mufc'],0,2,,Manchester.  ,769,18393,2009-05-31 18:43:34
ncjnjchncv,"�⚽Premier League 🏆     

Live Stream  Manchester United vs Tottenham Hotspur ⚽�

🔜#َMUNُTOTِ ⚽

Live Stream ⚽️    
NOW

A match like a torch now

LINK HD  https://t.co/f733836Rtn
LINK MOB ▶ https://t.co/aZQljlJ2R9
 👍",2020-10-04 15:58:19,['َMUNُTOTِ'],4,4,,,0,13,2013-02-03 18:32:26
copano_,"Son in the #PL under Jose Mourinho:

Played: 24
Goals: 13
Assists: 8
#FPL Points: 151 (6.3 per game)

That's the most of any Spurs player in that time

#MUNTOT https://t.co/XGuODr7TSw",2020-10-04 15:58:18,"['PL', 'FPL']",215,0,@Raptors fan,"Ontario, Canada",211,20452,2018-08-24 00:38:28
narvanamusic,"Best of luck for the 2020/21 season, @DalotDiogo! 👍

#MUFC",2020-10-04 15:58:18,['MUFC'],1664,0,"This is the official Twitter handle of NARVANA.
SINGER/SONGWRITER,PERFORMING ARTISTE,GUITARIST
AFROLIFE/Pop MUSICIAN,
STAY HUNGRY STAY DRIVEN",Nigeria,1525,64810,2017-03-26 10:33:31
cocodealbespoke,United’s defending has been shameful. Hope this match will show them they are way off the rest in terms of quality. #MUNTOT,2020-10-04 15:58:18,['MUNTOT'],0,0,Bespoke Fashion Designer/ Chartered Accountant/ Style connoisseur/ Finance Professional/ Manchester United fan,"Lagos, Nigeria",255,1241,2017-06-16 09:49:28
m6moreki,Spurs is not taking their chances #MUNTOT,2020-10-04 15:58:18,['MUNTOT'],0,0,Puppets love art with no strings attached,Basothong,1897,11936,2012-03-08 14:35:20
shivs129,"I have a lot in stock to outpour about this fraud football club of mine, but my head might just explode before that if we dont get the 3 points tonight! #MUFC",2020-10-04 15:58:18,[],1,0,"Sugar, spice & everything nice ❤️💍:@LondonTandon",India,754,10303,2010-03-30 11:48:13
diegiedo_boaH,We’ll kill man-Utd #MUNTOT today 🥱,2020-10-04 15:58:18,['MUNTOT'],0,0,"If you’re going to seek revenge, dig two graves.🤽‍♀️ Accountant✍️ IndustrialElectrical💡CFC⚽️",♣ Z I O N ♦,965,21401,2012-01-13 20:52:16
KumahGideon13,"It's time to build Son Heung-min a statue 🙏

#MUNTOT https://t.co/cCabZ3z7Uc",2020-10-04 15:58:18,['MUNTOT'],162,0,created...... now being perfected,"Greater Accra, Ghana",1779,5527,2019-11-15 00:31:57
Feemie_r,We are a mess at the back #mufc,2020-10-04 15:58:18,['mufc'],0,0,London | #manu #mufc,,1666,5899,2012-10-20 19:12:00
ambandla,If you are wondering what Maguire did.... #MUNTOT https://t.co/TJ17CPST3g,2020-10-04 15:58:18,['MUNTOT'],0,0,"From Repalle (Andhra), Co-Founder of GadgetDetail, gadget lover, fan of Ferrari and Federer, food lover, hates politics, idolizes 'Annagaru'",Bangalore,2083,58540,2009-10-26 06:12:55
im_gp10,The whole back four looks clueless. The amount of space they are leaving behind is a joke to say the least #MUFC,2020-10-04 15:58:18,['MUFC'],0,0,Sports Enthusiast,"New Delhi,India",565,3726,2013-03-06 18:27:30
midniteauth0r,Right I need to have a beer #MUNTOT,2020-10-04 15:58:18,['MUNTOT'],0,1,"Author of Osaka Mime. Fenian Bastard, Storyteller, Jiujiteiro, Inky Boy, nice person I think. #AdoptAGreyhound","Ardee, Ireland",426,11996,2019-08-27 12:07:44
TsuloP,"The 3rd one is coming soon.

#MUNTOT",2020-10-04 15:58:18,['MUNTOT'],0,0,Arsenal of Highburry || In Arsene we trust. In Arsenal we believe,Pretoria ,455,42002,2013-02-02 22:47:19
AFazeli,Defended well last season. What happened? We seem to have no legs in centre mid. #mufc,2020-10-04 15:58:18,['mufc'],0,2,"Generally tweeting about #MUFC, business, politics, #FPL, and digital marketing. Head of Content & Comms at @Begbies 🔴⚪️⚫️",Manchester,828,6536,2009-02-06 14:02:29
iam_reyhonzey,English players are fucking overrated  #MUNTOT,2020-10-04 15:58:18,['MUNTOT'],0,0,"Good Loving ft my sis Rutendo Anarchie is available for streaming .. click on the link below.. summer EP, good vibes and road trips on the way..","Cologne, Germany",24,250,2018-03-27 13:40:34
maphuti_africa,These bloody defenders are making Dave work extra hard. What a nonsense bunch there by Old Trafford. Mxxm! #MUNTOT,2020-10-04 15:58:17,['MUNTOT'],0,0,Daughter of a King ✞ | Content Producer at @PlaymakersZA | Fashion Model 🇿🇦| Serious Sports Fan ⚽️🏉🏏🥇 | 📧: misshlako@gmail.com,"Johannesburg, South Africa",1916,76329,2010-05-16 00:13:14
Otaobayomi_,Ole is Naive and stupid! Tottenham will break this team with their speed #MUNTOT,2020-10-04 15:58:17,['MUNTOT'],0,0,"Humanity▪︎Enterpreneur ▪︎Man-Utd...........


Dream|| Envision || Plan || Act.",United States,254,4335,2010-09-24 09:34:01
nhanna1122,"When someone says Man U is the biggest club in UK
#MUNTOT 
https://t.co/KW5Sr2nioU",2020-10-04 15:58:17,['MUNTOT'],2,0,I’m actually not funny. I’m just really mean and people think I am joking🤸‍♂️,"Kumasi, Ghana",464,1292,2016-07-08 17:48:40
hermzhick,"It's time to build Son Heung-min a statue 🙏

#MUNTOT https://t.co/cCabZ3z7Uc",2020-10-04 15:58:17,['MUNTOT'],162,0,Here for the chaos😉||Joy Router😋||Virgo♍||Forever a Culé💙❤️,"Lagos, Nigeria",1890,60749,2015-01-16 09:38:30
SanchezKing13,"Man United should change their name to Penalty United, Penalty after 30 seconds, Penalty after the full time whistle. What’s next? 😂 #Mufc",2020-10-04 15:58:17,['Mufc'],0,1,,"Derby, England",259,1801,2016-01-14 00:23:06
hailthekinggg,"Cavani can play centre back, right? #MUNTOT",2020-10-04 15:58:17,['MUNTOT'],137,0,24 • London,,13,123,2020-09-30 05:45:56
Watson_Okoth,A central defender should be @ManUtd's priority before the transfer window is closed. #MUNTOT #MUFC,2020-10-04 15:58:17,"['MUNTOT', 'MUFC']",0,0,Social Protection & Livelihood Expert• Former Livelihood Focal Person @UNHCR  I'm passionate about Refugee Issues. Likes/Retweets ≠ Endorsement. I ♥️Man United,"Kampala, Uganda. +256772445992",2321,7364,2012-07-29 17:12:11
CFC_AUDU,Man United defending with all their kidneys #MUNTOT,2020-10-04 15:58:17,['MUNTOT'],0,1,"𝕺𝖕𝖎𝖓𝖎𝖔𝖓𝖆𝖙𝖊𝖉, 𝖉𝖔𝖓'𝖙 𝖇𝖊 𝖈𝖔𝖒𝖕𝖊𝖑𝖑𝖊𝖉 𝖙𝖔 𝖙𝖆𝖐𝖊 𝖎𝖙 @ChelseaFC 𝕹𝖊𝖜𝖘 #𝕶𝕿𝕭𝕱𝕱𝕳 #𝕳𝖅22 #𝖅𝖎𝖞𝖊𝖈𝖍","Newton-on-Ouse, England",3415,11649,2020-07-06 00:02:42
love_n_liv,"Searching for a response...

@MarcusRashford has hit the post and @MasonGreenwood's shot went just wide of the woodwork.

#MUFC #MUNTOT https://t.co/MfQjVwJqIX",2020-10-04 15:58:17,['MUFC'],197,0,fuck everything,weed farm,45,794,2020-01-09 15:46:01
mukhtybk,BREAKING: Manchester United are working on several transfer incomings also out goings. Jadon Sancho is one of them and is still very much a possibility. #MUFC #MUFCTransfer #Sancho,2020-10-04 15:58:17,[],63,0,Be Yourself: Bade: Physicist: MIT: Easy Going: Coke Addict: ❤'YouMama ❤'YouPapa ❤️'YouMaryam: MUFC Die Hard :::....,Nigeria,1136,14806,2013-12-05 09:20:03
masa_fioko_jon,"Ready for battle.

#MUFC #MUNTOT https://t.co/sT2pW9oHmi",2020-10-04 15:58:16,"['MUFC', 'MUNTOT']",756,0,SHATTA WALE + AMK MEDIKAL,,540,2269,2020-05-28 08:53:34
OpokuKyeretwie1,United already having a feel of how things will look like by the end of the season #MUNTOT https://t.co/7EJgakQhqS,2020-10-04 15:58:16,['MUNTOT'],0,0,Motivational figure.Sending light💡to every darkened heart❤️out there. Born to lead 🌟. Environmentalist🌿.Chelsea for life💙.God and God alone!. @warriors🏀🏀,"Kumasi, Ghana",2047,3656,2020-06-30 00:29:19
ezeteofilo,Lindelof will not trend today. Neither will the culprits. #MUNTOT,2020-10-04 15:58:16,['MUNTOT'],1,3,Jesus| #SerieATIM| #Inter| Video Game| #Tennis| Uncouth ≠ Street-smart| Disguised slavery ≠ Liberation,,466,28104,2009-08-01 15:24:09
ManUtdMaverick,"Maguire does not need to push that far up the pitch. He’s leaving us worryingly exposed in defence. Spurs are exploiting that. 

Not good enough. He needs to be the spine of the team, not the sweeper! 

#MUFC

#MUFC",2020-10-04 15:58:16,"['MUFC', 'MUFC']",0,0,Individual Views. Sharing General News. All Things #ManchesterUnited 🔴⚪️⚫️ #GGMU #OlesAtTheWheel #MUFC 🔰 *Longtime Supporter* (Unofficial/Fan Account),United Kingdom,69,2802,2018-12-01 18:14:09
PehLuuMe,"Tottenham really exposing our defensive flaws. 
#MUFC #MUNTOT .",2020-10-04 15:58:16,"['MUFC', 'MUNTOT']",0,0,"I'm a very cool and calm guy |A passionate Man United fan, Love football with all the drama involved| Manager |Economist| PLS FOLLOW BACK.IG: @itz_jerry_pelumi.",Right here ,1618,1880,2011-08-21 10:41:49
aQaRkmaL,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:58:16,[],23274,0,A is for apple,,619,37698,2012-06-06 13:43:59
Hemmaxy,"Best of luck for the 2020/21 season, @DalotDiogo! 👍

#MUFC",2020-10-04 15:58:15,['MUFC'],1664,0,"Football fanatic ,Fun loving and social.. Manutd by blood😍","Lagos, Nigeria",1155,20644,2016-02-13 11:39:40
charliefellows_,"Catch him if you can! ⚡

#MUFC's defence is caught napping as Son races in to give #THFC the lead! 🏁

📺 Watch on Sky Sports PL
📱 Follow #MUNTOT here: https://t.co/YX6CxdoSMm
📲 Download the @SkySports app! https://t.co/xFjQQvj8xB",2020-10-04 15:58:15,"['MUFC', 'THFC']",57,0,20 . Coventry . Presenter @radiopluscov . @coventry_city #PUSB,Coventry,573,316610,2013-12-20 21:14:42
daggyraxx,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:58:15,[],23274,0,"Jeremiah 29:11 🌍
📽 Director 
📸 Photographer 
💰💰Event organizer
Director @RealTimesevents


💡 Avoid negative energy, peace and blessing.",+254 733281075,917,43537,2012-10-03 10:56:43
R_O_N16,Them wan kill Man United for here😂😂😂😂 #MUNTOT,2020-10-04 15:58:15,['MUNTOT'],0,2,Movement is Life and Change is a Necessity||,"Lagos, Nigeria",907,11044,2013-09-02 17:18:45
aaronleemitchel,Drives me mad how lazy pogba is. One of the most overrated players of all time. #MUNTOT #MUFC,2020-10-04 15:58:15,"['MUNTOT', 'MUFC']",0,1,,,49,2928,2009-10-25 18:03:52
Nat16183816,"Wonderful broadcast for the match here

�Fire

� nowPremier League

Manchester United vs Tottenham Hotspur 

Live Stream ⚽

Laptop 🔭 https://t.co/x8ZETIAcRq
Android👉 https://t.co/x8ZETIAcRq
IOS  https://t.co/x8ZETIAcRq
🔜#َMUNُTOTِ",2020-10-04 15:58:15,['َMUNُTOTِ'],4,5,,,2,13,2014-02-05 02:28:20
darwyss,WTF is slabhead doing? #MUNTOT #mufc https://t.co/MWsHfPppzJ,2020-10-04 15:58:15,"['MUNTOT', 'mufc']",305,0,loving my wife @syirinnn,"Interlaken, Switzerland",339,46483,2011-11-12 01:42:08
